950,ARC-000950,Eagle Feather,Mounted pelt used for teaching,true
951,ARC-000951,Lion Claw,Full skeleton display,false
952,ARC-000952,Beaver Skull,Tissue sample for genetics,false
953,ARC-000953,Owl Wing,Mounted pelt used for teaching,true
954,ARC-000954,Fox Pelt,Partial remains specimen,false
955,ARC-000955,Beaver Skull,Preserved specimen stored in fluid jar,false
956,ARC-000956,Toad Sample,Egg sample in container,true
957,ARC-000957,Eagle Feather,Mounted pelt used for teaching,true
958,ARC-000958,Wolf Skull,Fluid jar sample with tag,true
959,ARC-000959,Eagle Feather,Taxidermy display specimen,true
960,ARC-000960,Lion Claw,Egg sample in container,true
961,ARC-000961,Bear Femur,Partial remains specimen,true
962,ARC-000962,Heron Egg,Fluid jar sample with tag,true
963,ARC-000963,Heron Egg,Preserved specimen stored in fluid jar,true
964,ARC-000964,Fox Pelt,Egg sample in container,true
965,ARC-000965,Bear Femur,Partial remains specimen,false
966,ARC-000966,Toad Sample,Preserved specimen stored in fluid jar,false
967,ARC-000967,Fox Pelt,Mounted pelt used for teaching,true
968,ARC-000968,Beaver Skull,Egg sample in container,true
969,ARC-000969,Owl Wing,Partial remains specimen,true
970,ARC-000970,Bear Femur,Preserved specimen stored in fluid jar,true
971,ARC-000971,Eagle Feather,Partial remains specimen,true
972,ARC-000972,Wolf Skull,Tissue sample for genetics,true
973,ARC-000973,Eagle Feather,Loose bone fragment,false
974,ARC-000974,Fox Pelt,Fluid jar sample with tag,true
975,ARC-000975,Eagle Feather,Preserved specimen stored in fluid jar,false
976,ARC-000976,Wolf Skull,Cleaned bone specimen,false
977,ARC-000977,Heron Egg,Cleaned bone specimen,false
978,ARC-000978,Toad Sample,Loose bone fragment,false
979,ARC-000979,Eagle Feather,Egg sample in container,true
980,ARC-000980,Bear Femur,Tissue sample for genetics,false
981,ARC-000981,Eagle Feather,Preserved specimen stored in fluid jar,true
982,ARC-000982,Lion Claw,Egg sample in container,false
983,ARC-000983,Bear Femur,Mounted pelt used for teaching,true
984,ARC-000984,Lion Claw,Mounted pelt used for teaching,false
985,ARC-000985,Fox Pelt,Taxidermy display specimen,false
986,ARC-000986,Bear Femur,Partial remains specimen,true
987,ARC-000987,Fox Pelt,Cleaned bone specimen,false
988,ARC-000988,Fox Pelt,Full skeleton display,true
989,ARC-000989,Heron Egg,Egg sample in container,false
990,ARC-000990,Eagle Feather,Taxidermy display specimen,false
991,ARC-000991,Toad Sample,Tissue sample for genetics,true
992,ARC-000992,Salmon Specimen,Preserved specimen stored in fluid jar,false
993,ARC-000993,Toad Sample,Fluid jar sample with tag,false
994,ARC-000994,Eagle Feather,Egg sample in container,false
995,ARC-000995,Bear Femur,Egg sample in container,true
996,ARC-000996,Bear Femur,Tissue sample for genetics,false
997,ARC-000997,Salmon Specimen,Cleaned bone specimen,true
